filename,width,height,filesize,brightness,sharpness,blurry_flag
GVLiD\leaf blight\leaf blight156.jpg,1080,1080,253191,159.95525648662553,198.44235229492188,1
GVLiD\leaf blight\leaf blight157.jpg,1080,1080,268813,138.32479795696162,295.8244323730469,1
GVLiD\leaf blight\leaf blight158.jpg,1080,1080,268813,138.32479795696162,295.8244323730469,1
GVLiD\leaf blight\leaf blight159.jpg,1080,1080,277096,141.52187063957473,355.9670715332031,1
GVLiD\leaf blight\leaf blight160.jpg,1080,1080,277096,141.52187063957473,355.9670715332031,1
GVLiD\leaf blight\leaf blight161.jpg,1080,1080,269234,148.58258532836075,247.8363494873047,1
GVLiD\leaf blight\leaf blight162.jpg,1080,1080,269234,148.58258532836075,247.8363494873047,1
GVLiD\leaf blight\leaf blight163.jpg,1080,1080,287403,147.60610194444453,346.55413818359375,1
GVLiD\leaf blight\leaf blight164.jpg,1080,1080,287403,147.60610194444453,346.55413818359375,1
GVLiD\leaf blight\leaf blight165.jpg,1080,1080,233273,143.93956828703705,184.31533813476562,1
GVLiD\leaf blight\leaf blight166.jpg,1080,1080,233273,143.93956828703705,184.31533813476562,1
GVLiD\leaf blight\leaf blight167.jpg,1080,1080,271381,146.75834934927983,288.4737243652344,1
GVLiD\leaf blight\leaf blight168.jpg,1080,1080,271381,146.75834934927983,288.4737243652344,1
GVLiD\leaf blight\leaf blight169.jpg,1080,1080,232112,135.72274983024695,159.6549530029297,1
GVLiD\leaf blight\leaf blight170.jpg,1080,1080,232112,135.72274983024695,159.6549530029297,1
GVLiD\leaf blight\leaf blight171.jpg,1080,1080,275259,122.49870663665979,276.7160339355469,1
GVLiD\leaf blight\leaf blight172.jpg,1080,1080,275259,122.49870663665979,276.7160339355469,1
GVLiD\leaf blight\leaf blight173.jpg,1080,1080,213515,166.2667371673526,155.8251495361328,1
GVLiD\leaf blight\leaf blight174.jpg,1080,1080,213515,166.2667371673526,155.8251495361328,1
GVLiD\leaf blight\leaf blight175.jpg,1080,1080,347952,160.8099330735596,467.4048767089844,1
GVLiD\leaf blight\leaf blight176.jpg,1080,1080,347952,160.8099330735596,467.4048767089844,1
GVLiD\leaf blight\leaf blight177.jpg,1080,1080,262844,122.46212751714678,259.6813659667969,1
GVLiD\leaf blight\leaf blight178.jpg,1080,1080,262844,122.46212751714678,259.6813659667969,1
GVLiD\leaf blight\leaf blight179.jpg,1080,1080,292894,117.86636773319613,261.8031921386719,1
GVLiD\leaf blight\leaf blight180.jpg,1080,1080,292894,117.86636773319613,261.8031921386719,1
GVLiD\leaf blight\leaf blight181.jpg,1080,1080,291258,141.05941190243482,357.3599853515625,1
GVLiD\leaf blight\leaf blight182.jpg,1080,1080,291258,141.05941190243482,357.3599853515625,1
GVLiD\leaf blight\leaf blight183.jpg,1080,1080,220681,161.39402929869695,134.25808715820312,1
GVLiD\leaf blight\leaf blight184.jpg,1080,1080,220681,161.39402929869695,134.25808715820312,1
GVLiD\leaf blight\leaf blight185.jpg,1080,1080,189472,124.51628210305212,66.26480865478516,1
GVLiD\leaf blight\leaf blight186.jpg,1080,1080,189472,124.51628210305212,66.26480865478516,1
GVLiD\leaf blight\leaf blight187.jpg,1080,1080,240296,145.85056349879977,249.5860595703125,1
GVLiD\leaf blight\leaf blight188.jpg,1080,1080,240296,145.85056349879977,249.5860595703125,1
GVLiD\leaf blight\leaf blight189.jpg,1080,1080,263629,129.93463769118657,270.835205078125,1
GVLiD\leaf blight\leaf blight190.jpg,1080,1080,263629,129.93463769118657,270.835205078125,1
GVLiD\leaf blight\leaf blight191.jpg,1080,1080,270237,110.55634179783955,245.43067932128906,1
GVLiD\leaf blight\leaf blight192.jpg,1080,1080,270237,110.55634179783955,245.43067932128906,1
GVLiD\leaf blight\leaf blight193.jpg,1080,1080,257028,157.33586476423184,251.88192749023438,1
GVLiD\leaf blight\leaf blight194.jpg,1080,1080,257028,157.33586476423184,251.88192749023438,1
GVLiD\leaf blight\leaf blight195.jpg,1080,1080,277991,130.87111780949925,296.14849853515625,1
GVLiD\leaf blight\leaf blight196.jpg,1080,1080,277991,130.87111780949925,296.14849853515625,1
GVLiD\leaf blight\leaf blight197.jpg,1080,1080,214395,129.86947992712615,155.09703063964844,1
GVLiD\leaf blight\leaf blight198.jpg,1080,1080,214395,129.86947992712615,155.09703063964844,1
GVLiD\leaf blight\leaf blight199.jpg,1080,1080,277738,151.71028377314806,298.63970947265625,1
GVLiD\leaf blight\leaf blight200.jpg,1080,1080,277738,151.71028377314806,298.63970947265625,1
GVLiD\leaf blight\leaf blight201.jpg,1080,1080,265891,145.2072487105623,280.53472900390625,1
GVLiD\leaf blight\leaf blight202.jpg,1080,1080,265891,145.2072487105623,280.53472900390625,1
GVLiD\leaf blight\leaf blight203.jpg,1080,1080,225893,147.61457858453358,195.95606994628906,1
GVLiD\leaf blight\leaf blight204.jpg,1080,1080,225893,147.61457858453358,195.95606994628906,1
GVLiD\leaf blight\leaf blight205.jpg,1080,1080,310977,129.2661040629287,330.5457763671875,1
GVLiD\leaf blight\leaf blight206.jpg,1080,1080,310977,129.2661040629287,330.5457763671875,1
GVLiD\leaf blight\leaf blight207.jpg,1080,1080,255766,138.67915790980788,202.29991149902344,1
GVLiD\leaf blight\leaf blight208.jpg,1080,1080,255766,138.67915790980788,202.29991149902344,1
GVLiD\leaf blight\leaf blight209.jpg,1080,1080,272020,109.70075829818244,294.5339660644531,1
GVLiD\leaf blight\leaf blight210.jpg,1080,1080,272020,109.70075829818244,294.5339660644531,1
GVLiD\leaf blight\leaf blight211.jpg,1080,1080,234611,150.8892212037037,198.36277770996094,1
GVLiD\leaf blight\leaf blight212.jpg,1080,1080,234611,150.8892212037037,198.36277770996094,1
GVLiD\leaf blight\leaf blight213.jpg,1080,1080,234711,131.84598375685871,209.13327026367188,1
GVLiD\leaf blight\leaf blight214.jpg,1080,1080,234711,131.84598375685871,209.13327026367188,1
GVLiD\leaf blight\leaf blight215.jpg,1080,1080,278222,102.42923255572703,262.7955322265625,1
GVLiD\leaf blight\leaf blight216.jpg,1080,1080,278222,102.42923255572703,262.7955322265625,1
GVLiD\leaf blight\leaf blight217.jpg,1080,1080,276969,127.19611799039785,311.9781188964844,1
GVLiD\leaf blight\leaf blight218.jpg,1080,1080,276969,127.19611799039785,311.9781188964844,1
GVLiD\leaf blight\leaf blight219.jpg,1080,1080,239390,135.07709987397112,216.8719940185547,1
GVLiD\leaf blight\leaf blight220.jpg,1080,1080,239390,135.07709987397112,216.8719940185547,1
GVLiD\leaf blight\leaf blight221.jpg,1080,1080,265717,144.75098392746915,281.0693054199219,1
GVLiD\leaf blight\leaf blight222.jpg,1080,1080,265717,144.75098392746915,281.0693054199219,1
GVLiD\leaf blight\leaf blight223.jpg,1080,1080,325759,135.76565181069967,522.72021484375,1
GVLiD\leaf blight\leaf blight224.jpg,1080,1080,325759,135.76565181069967,522.72021484375,1
GVLiD\leaf blight\leaf blight225.jpg,1080,1080,259456,119.70976295524689,234.40296936035156,1
GVLiD\leaf blight\leaf blight226.jpg,1080,1080,259456,119.70976295524689,234.40296936035156,1
GVLiD\leaf blight\leaf blight227.jpg,1080,1080,263558,130.9542191872428,257.9492492675781,1
GVLiD\leaf blight\leaf blight228.jpg,1080,1080,263558,130.9542191872428,257.9492492675781,1
GVLiD\leaf blight\leaf blight229.jpg,1080,1080,239720,123.4545238494513,202.1868133544922,1
GVLiD\leaf blight\leaf blight230.jpg,1080,1080,239720,123.4545238494513,202.1868133544922,1
GVLiD\leaf blight\leaf blight231.jpg,1080,1080,260037,100.90316429183814,227.7068328857422,1
GVLiD\leaf blight\leaf blight232.jpg,1080,1080,260037,100.90316429183814,227.7068328857422,1
GVLiD\leaf blight\leaf blight233.jpg,1080,1080,286334,108.94173862482855,290.0209655761719,1
GVLiD\leaf blight\leaf blight234.jpg,1080,1080,286334,108.94173862482855,290.0209655761719,1
GVLiD\leaf blight\leaf blight235.jpg,1080,1080,271859,102.70971897033601,238.23374938964844,1
GVLiD\leaf blight\leaf blight236.jpg,1080,1080,271859,102.70971897033601,238.23374938964844,1
GVLiD\leaf blight\leaf blight237.jpg,1080,1080,256935,121.48164740312076,251.7507781982422,1
GVLiD\leaf blight\leaf blight238.jpg,1080,1080,256935,121.48164740312076,251.7507781982422,1
GVLiD\leaf blight\leaf blight239.jpg,1080,1080,208812,138.93893988082988,156.3284454345703,1
GVLiD\leaf blight\leaf blight240.jpg,1080,1080,208812,138.93893988082988,156.3284454345703,1
GVLiD\leaf blight\leaf blight241.jpg,1080,1080,264348,127.45183738340188,224.5450897216797,1
GVLiD\leaf blight\leaf blight242.jpg,1080,1080,264348,127.45183738340188,224.5450897216797,1
GVLiD\leaf blight\leaf blight243.jpg,1080,1080,320975,128.95984869513035,379.1169738769531,1
GVLiD\leaf blight\leaf blight244.jpg,1080,1080,320975,128.95984869513035,379.1169738769531,1
GVLiD\leaf blight\leaf blight245.jpg,1080,1080,248840,131.67870515089166,181.4875946044922,1
GVLiD\leaf blight\leaf blight246.jpg,1080,1080,248840,131.67870515089166,181.4875946044922,1
GVLiD\leaf blight\leaf blight247.jpg,1080,1080,243014,163.4821627409122,178.42979431152344,1
GVLiD\leaf blight\leaf blight248.jpg,1080,1080,243014,163.4821627409122,178.42979431152344,1
GVLiD\leaf blight\leaf blight249.jpg,1080,1080,234846,116.41727459533618,240.44021606445312,1
GVLiD\leaf blight\leaf blight250.jpg,1080,1080,234846,116.41727459533618,240.44021606445312,1
GVLiD\leaf blight\leaf blight251.jpg,1080,1080,241325,126.79338722993828,149.56309509277344,1
GVLiD\leaf blight\leaf blight252.jpg,1080,1080,241325,126.79338722993828,149.56309509277344,1
GVLiD\leaf blight\leaf blight253.jpg,1080,1080,270335,106.54974735510974,184.02476501464844,1
GVLiD\leaf blight\leaf blight254.jpg,1080,1080,270335,106.54974735510974,184.02476501464844,1
GVLiD\leaf blight\leaf blight255.jpg,1080,1080,278666,122.69500247085051,279.9485778808594,1
GVLiD\leaf blight\leaf blight256.jpg,1080,1080,278666,122.69500247085051,279.9485778808594,1
GVLiD\leaf blight\leaf blight257.jpg,1080,1080,281898,118.69849531207132,316.78314208984375,1
GVLiD\leaf blight\leaf blight258.jpg,1080,1080,281898,118.69849531207132,316.78314208984375,1
GVLiD\leaf blight\leaf blight259.jpg,1080,1080,247927,139.01105747085046,194.6894989013672,1
GVLiD\leaf blight\leaf blight260.jpg,1080,1080,247927,139.01105747085046,194.6894989013672,1
GVLiD\leaf blight\leaf blight261.jpg,1080,1080,301966,159.61211634430725,337.3914794921875,1
GVLiD\leaf blight\leaf blight262.jpg,1080,1080,301966,159.61211634430725,337.3914794921875,1
GVLiD\leaf blight\leaf blight263.jpg,1080,1080,289335,118.46115938271609,340.5740966796875,1
GVLiD\leaf blight\leaf blight264.jpg,1080,1080,289335,118.46115938271609,340.5740966796875,1
GVLiD\leaf blight\leaf blight265.jpg,1080,1080,238618,137.28745985082313,186.99862670898438,1
GVLiD\leaf blight\leaf blight266.jpg,1080,1080,238618,137.28745985082313,186.99862670898438,1
GVLiD\leaf blight\leaf blight267.jpg,1080,1080,278282,132.4851807278807,269.5927429199219,1
GVLiD\leaf blight\leaf blight268.jpg,1080,1080,278282,132.4851807278807,269.5927429199219,1
GVLiD\leaf blight\leaf blight269.jpg,1080,1080,288312,134.1881812062757,316.6321105957031,1
GVLiD\leaf blight\leaf blight270.jpg,1080,1080,288312,134.1881812062757,316.6321105957031,1
GVLiD\leaf blight\leaf blight271.jpg,1080,1080,263282,148.81142331790124,296.876220703125,1
GVLiD\leaf blight\leaf blight272.jpg,1080,1080,263282,148.81142331790124,296.876220703125,1
GVLiD\leaf blight\leaf blight273.jpg,1080,1080,323190,116.49430987654318,374.1648254394531,1
GVLiD\leaf blight\leaf blight274.jpg,1080,1080,323190,116.49430987654318,374.1648254394531,1
GVLiD\leaf blight\leaf blight275.jpg,1080,1080,244701,113.73359435956792,227.44046020507812,1
GVLiD\leaf blight\leaf blight276.jpg,1080,1080,244701,113.73359435956792,227.44046020507812,1
GVLiD\leaf blight\leaf blight277.jpg,1080,1080,264326,123.86821644975988,276.7669982910156,1
GVLiD\leaf blight\leaf blight278.jpg,1080,1080,264326,123.86821644975988,276.7669982910156,1
GVLiD\leaf blight\leaf blight279.jpg,1080,1080,276202,140.0315822076475,303.2142028808594,1
GVLiD\leaf blight\leaf blight280.jpg,1080,1080,276202,140.0315822076475,303.2142028808594,1
GVLiD\leaf blight\leaf blight281.jpg,1080,1080,326422,145.7036065089163,605.2039794921875,1
GVLiD\leaf blight\leaf blight282.jpg,1080,1080,326422,145.7036065089163,605.2039794921875,1
GVLiD\leaf blight\leaf blight283.jpg,1080,1080,283331,117.16259099108368,273.04736328125,1
GVLiD\leaf blight\leaf blight284.jpg,1080,1080,283331,117.16259099108368,273.04736328125,1
GVLiD\leaf blight\leaf blight285.jpg,1080,1080,247617,102.89825636659808,221.7164306640625,1
GVLiD\leaf blight\leaf blight286.jpg,1080,1080,247617,102.89825636659808,221.7164306640625,1
GVLiD\leaf blight\leaf blight287.jpg,1080,1080,275052,112.69776518518516,240.71017456054688,1
GVLiD\leaf blight\leaf blight288.jpg,1080,1080,275052,112.69776518518516,240.71017456054688,1
GVLiD\leaf blight\leaf blight289.jpg,1080,1080,291091,149.95535230024015,349.03594970703125,1
GVLiD\leaf blight\leaf blight290.jpg,1080,1080,291091,149.95535230024015,349.03594970703125,1
GVLiD\leaf blight\leaf blight291.jpg,1080,1080,233272,161.2024718561385,169.22715759277344,1
GVLiD\leaf blight\leaf blight292.jpg,1080,1080,233272,161.2024718561385,169.22715759277344,1
GVLiD\leaf blight\leaf blight293.jpg,1080,1080,309703,134.5457006189987,365.741455078125,1
GVLiD\leaf blight\leaf blight294.jpg,1080,1080,309703,134.5457006189987,365.741455078125,1
GVLiD\leaf blight\leaf blight295.jpg,1080,1080,273577,162.30902378858022,266.1184997558594,1
GVLiD\leaf blight\leaf blight296.jpg,1080,1080,273577,162.30902378858022,266.1184997558594,1
GVLiD\leaf blight\leaf blight297.jpg,1080,1080,281048,155.13187014660494,369.71722412109375,1
GVLiD\leaf blight\leaf blight298.jpg,1080,1080,281048,155.13187014660494,369.71722412109375,1
GVLiD\leaf blight\leaf blight299.jpg,1080,1080,248189,127.5393994898834,194.3693389892578,1
GVLiD\leaf blight\leaf blight300.jpg,1080,1080,248189,127.5393994898834,194.3693389892578,1
GVLiD\leaf blight\leaf blight301.jpg,1080,1080,288443,145.76465580847037,310.9526062011719,1
GVLiD\leaf blight\leaf blight302.jpg,1080,1080,288443,145.76465580847037,310.9526062011719,1
GVLiD\leaf blight\leaf blight303.jpg,1080,1080,285536,150.0595503403635,256.3764953613281,1
GVLiD\leaf blight\leaf blight304.jpg,1080,1080,285536,150.0595503403635,256.3764953613281,1
GVLiD\leaf blight\leaf blight305.jpg,1080,1080,263760,99.62246715706452,226.9486846923828,1
GVLiD\leaf blight\leaf blight306.jpg,1080,1080,263760,99.62246715706452,226.9486846923828,1
GVLiD\leaf blight\leaf blight307.jpg,1080,1080,328147,126.62391618484223,415.1195983886719,1
GVLiD\leaf blight\leaf blight308.jpg,1080,1080,328147,126.62391618484223,415.1195983886719,1
GVLiD\leaf blight\leaf blight309.jpg,1080,1080,146774,122.9053702932098,73.22728729248047,1
GVLiD\leaf blight\leaf blight310.jpg,1080,1080,146774,122.9053702932098,73.22728729248047,1
GVLiD\leaf blight\leaf blight311.jpg,1080,1080,269932,115.10827486968445,618.58544921875,1
GVLiD\leaf blight\leaf blight312.jpg,1080,1080,269932,115.10827486968445,618.58544921875,1
GVLiD\leaf blight\leaf blight313.jpg,1080,1080,286751,139.51754794324415,555.0247192382812,1
GVLiD\leaf blight\leaf blight314.jpg,1080,1080,286751,139.51754794324415,555.0247192382812,1
GVLiD\leaf blight\leaf blight315.jpg,1080,1080,268287,138.59681163494508,472.0079650878906,1
GVLiD\leaf blight\leaf blight316.jpg,1080,1080,268287,138.59681163494508,472.0079650878906,1
GVLiD\leaf blight\leaf blight317.jpg,1080,1080,324156,141.68199743741425,666.89599609375,1
GVLiD\leaf blight\leaf blight318.jpg,1080,1080,324156,141.68199743741425,666.89599609375,1
GVLiD\leaf blight\leaf blight319.jpg,1080,1080,241365,125.15410439214678,478.1327819824219,1
GVLiD\leaf blight\leaf blight320.jpg,1080,1080,241365,125.15410439214678,478.1327819824219,1
GVLiD\leaf blight\leaf blight321.jpg,1080,1080,276133,110.2331920644719,422.56884765625,1
GVLiD\leaf blight\leaf blight322.jpg,1080,1080,276133,110.2331920644719,422.56884765625,1
GVLiD\leaf blight\leaf blight323.jpg,1080,1080,208713,114.91233270318932,169.8987579345703,1
GVLiD\leaf blight\leaf blight324.jpg,1080,1080,208713,114.91233270318932,169.8987579345703,1
GVLiD\leaf blight\leaf blight325.jpg,1080,1080,247791,113.53919923010973,459.1264343261719,1
GVLiD\leaf blight\leaf blight326.jpg,1080,1080,247791,113.53919923010973,459.1264343261719,1
GVLiD\leaf blight\leaf blight327.jpg,1080,1080,262876,139.85277623713986,455.1200256347656,1
GVLiD\leaf blight\leaf blight328.jpg,1080,1080,262876,139.85277623713986,455.1200256347656,1
GVLiD\leaf blight\leaf blight329.jpg,1080,1080,293075,127.77808525548693,537.0042114257812,1
GVLiD\leaf blight\leaf blight330.jpg,1080,1080,293075,127.77808525548693,537.0042114257812,1
GVLiD\leaf blight\leaf blight331.jpg,1080,1080,293075,127.77808525548693,537.0042114257812,1
GVLiD\leaf blight\leaf blight332.jpg,1080,1080,293075,127.77808525548693,537.0042114257812,1
GVLiD\leaf blight\leaf blight333.jpg,1080,1080,262574,99.37864506858713,626.7759399414062,1
GVLiD\leaf blight\leaf blight334.jpg,1080,1080,262574,99.37864506858713,626.7759399414062,1
GVLiD\leaf blight\leaf blight335.jpg,1080,1080,283682,107.05202137174213,430.16943359375,1
GVLiD\leaf blight\leaf blight336.jpg,1080,1080,283682,107.05202137174213,430.16943359375,1
GVLiD\leaf blight\leaf blight337.jpg,1080,1080,289117,104.94412323645403,739.4669799804688,1
GVLiD\leaf blight\leaf blight338.jpg,1080,1080,289117,104.94412323645403,739.4669799804688,1
GVLiD\leaf blight\leaf blight339.jpg,1080,1080,370329,132.33837745799036,991.0053100585938,1
GVLiD\leaf blight\leaf blight340.jpg,1080,1080,370329,132.33837745799036,991.0053100585938,1
GVLiD\leaf blight\leaf blight341.jpg,1080,1080,220997,101.17612706704386,330.5821533203125,1
GVLiD\leaf blight\leaf blight342.jpg,1080,1080,220997,101.17612706704386,330.5821533203125,1
GVLiD\leaf blight\leaf blight343.jpg,1080,1080,258769,109.56789449331276,395.80023193359375,1
GVLiD\leaf blight\leaf blight344.jpg,1080,1080,258769,109.56789449331276,395.80023193359375,1
GVLiD\leaf blight\leaf blight345.jpg,1080,1080,288281,102.04327353737996,605.9913940429688,1
GVLiD\leaf blight\leaf blight346.jpg,1080,1080,288281,102.04327353737996,605.9913940429688,1
GVLiD\leaf blight\leaf blight347.jpg,1080,1080,348592,123.24792276748968,1097.7158203125,1
GVLiD\leaf blight\leaf blight348.jpg,1080,1080,348592,123.24792276748968,1097.7158203125,1
GVLiD\leaf blight\leaf blight349.jpg,1080,1080,348956,130.6879950008573,919.7449951171875,1
GVLiD\leaf blight\leaf blight350.jpg,1080,1080,348956,130.6879950008573,919.7449951171875,1
GVLiD\leaf blight\leaf blight351.jpg,1080,1080,245491,93.44137753172149,337.43072509765625,1
GVLiD\leaf blight\leaf blight352.jpg,1080,1080,245491,93.44137753172149,337.43072509765625,1
GVLiD\leaf blight\leaf blight353.jpg,1080,1080,332679,108.04599919324417,907.6856079101562,1
GVLiD\leaf blight\leaf blight354.jpg,1080,1080,332679,108.04599919324417,907.6856079101562,1
GVLiD\leaf blight\leaf blight355.jpg,1080,1080,303441,138.66012231567214,585.1298217773438,1
GVLiD\leaf blight\leaf blight356.jpg,1080,1080,303441,138.66012231567214,585.1298217773438,1
GVLiD\leaf blight\leaf blight357.jpg,1080,1080,217682,87.53850608624829,289.7646179199219,1
GVLiD\leaf blight\leaf blight358.jpg,1080,1080,217682,87.53850608624829,289.7646179199219,1
GVLiD\leaf blight\leaf blight359.jpg,1080,1080,242933,127.7103724219822,342.79827880859375,1
GVLiD\leaf blight\leaf blight360.jpg,1080,1080,242933,127.7103724219822,342.79827880859375,1
GVLiD\leaf blight\leaf blight361.jpg,1080,1080,185636,84.20350149777092,181.429443359375,1
GVLiD\leaf blight\leaf blight362.jpg,1080,1080,185636,84.20350149777092,181.429443359375,1
GVLiD\leaf blight\leaf blight363.jpg,1080,1080,269913,130.90899575445815,479.35205078125,1
GVLiD\leaf blight\leaf blight364.jpg,1080,1080,269913,130.90899575445815,479.35205078125,1
GVLiD\leaf blight\leaf blight365.jpg,1080,1080,193637,89.6742274245542,195.90269470214844,1
GVLiD\leaf blight\leaf blight366.jpg,1080,1080,193637,89.6742274245542,195.90269470214844,1
GVLiD\leaf blight\leaf blight367.jpg,1080,1080,277899,101.21007566700953,615.6558837890625,1
GVLiD\leaf blight\leaf blight368.jpg,1080,1080,277899,101.21007566700953,615.6558837890625,1
GVLiD\leaf blight\leaf blight369.jpg,1080,1080,281894,114.94818677897804,668.85107421875,1
GVLiD\leaf blight\leaf blight370.jpg,1080,1080,281894,114.94818677897804,668.85107421875,1
GVLiD\leaf blight\leaf blight371.jpg,1080,1080,240007,101.36191673353908,388.14080810546875,1
GVLiD\leaf blight\leaf blight372.jpg,1080,1080,240007,101.36191673353908,388.14080810546875,1
GVLiD\leaf blight\leaf blight373.jpg,1080,1080,257683,110.80827459019203,436.71002197265625,1
GVLiD\leaf blight\leaf blight374.jpg,1080,1080,257683,110.80827459019203,436.71002197265625,1
GVLiD\leaf blight\leaf blight375.jpg,1080,1080,242423,117.33842547325101,373.556884765625,1
GVLiD\leaf blight\leaf blight376.jpg,1080,1080,242423,117.33842547325101,373.556884765625,1
GVLiD\leaf blight\leaf blight377.jpg,1080,1080,232033,103.67390151748967,184.27981567382812,1
GVLiD\leaf blight\leaf blight378.jpg,1080,1080,232033,103.67390151748967,184.27981567382812,1
GVLiD\leaf blight\leaf blight379.jpg,1080,1080,306719,118.10078431927299,669.3566284179688,1
GVLiD\leaf blight\leaf blight380.jpg,1080,1080,306719,118.10078431927299,669.3566284179688,1
GVLiD\leaf blight\leaf blight381.jpg,1080,1080,311098,126.07595674468452,713.5341186523438,1
GVLiD\leaf blight\leaf blight382.jpg,1080,1080,311098,126.07595674468452,713.5341186523438,1
GVLiD\leaf blight\leaf blight383.jpg,1080,1080,240099,120.16934023662549,388.8401794433594,1
GVLiD\leaf blight\leaf blight384.jpg,1080,1080,240099,120.16934023662549,388.8401794433594,1
GVLiD\leaf blight\leaf blight385.jpg,1080,1080,260188,140.29998214763378,309.1622314453125,1
GVLiD\leaf blight\leaf blight386.jpg,1080,1080,260188,140.29998214763378,309.1622314453125,1
GVLiD\leaf blight\leaf blight387.jpg,1080,1080,259663,115.26321653892317,486.5776062011719,1
GVLiD\leaf blight\leaf blight388.jpg,1080,1080,259663,115.26321653892317,486.5776062011719,1
GVLiD\leaf blight\leaf blight389.jpg,1080,1080,228715,103.78006977880655,305.4867248535156,1
GVLiD\leaf blight\leaf blight390.jpg,1080,1080,228715,103.78006977880655,305.4867248535156,1
GVLiD\leaf blight\leaf blight391.jpg,1080,1080,318072,138.8614947007888,695.947021484375,1
GVLiD\leaf blight\leaf blight392.jpg,1080,1080,318072,138.8614947007888,695.947021484375,1
GVLiD\leaf blight\leaf blight393.jpg,1080,1080,327932,113.13660981052814,769.1441040039062,1
GVLiD\leaf blight\leaf blight394.jpg,1080,1080,327932,113.13660981052814,769.1441040039062,1
GVLiD\leaf blight\leaf blight395.jpg,1080,1080,244133,107.97838202331961,473.6607971191406,1
GVLiD\leaf blight\leaf blight396.jpg,1080,1080,244133,107.97838202331961,473.6607971191406,1
GVLiD\leaf blight\leaf blight397.jpg,1080,1080,181333,100.30521484739364,201.20162963867188,1
GVLiD\leaf blight\leaf blight398.jpg,1080,1080,181333,100.30521484739364,201.20162963867188,1
GVLiD\leaf blight\leaf blight399.jpg,1080,1080,275028,127.3421701834705,361.7939147949219,1
GVLiD\leaf blight\leaf blight400.jpg,1080,1080,275028,127.3421701834705,361.7939147949219,1
GVLiD\leaf blight\leaf blight401.jpg,1080,1080,230700,127.91522920181755,284.0242919921875,1
GVLiD\leaf blight\leaf blight402.jpg,1080,1080,230700,127.91522920181755,284.0242919921875,1
GVLiD\leaf blight\leaf blight403.jpg,1080,1080,232054,132.9417440826475,214.8672637939453,1
GVLiD\leaf blight\leaf blight404.jpg,1080,1080,232054,132.9417440826475,214.8672637939453,1
GVLiD\leaf blight\leaf blight405.jpg,1080,1080,238867,125.74462054183816,367.2269287109375,1
GVLiD\leaf blight\leaf blight406.jpg,1080,1080,238867,125.74462054183816,367.2269287109375,1
GVLiD\leaf blight\leaf blight407.jpg,1080,1080,248066,131.28802851766116,394.189697265625,1
GVLiD\leaf blight\leaf blight408.jpg,1080,1080,248066,131.28802851766116,394.189697265625,1
GVLiD\leaf blight\leaf blight409.jpg,1080,1080,284957,145.63193907664615,424.55706787109375,1
GVLiD\leaf blight\leaf blight410.jpg,1080,1080,284957,145.63193907664615,424.55706787109375,1
GVLiD\leaf blight\leaf blight411.jpg,1080,1080,282084,119.43213587277094,825.99365234375,1
GVLiD\leaf blight\leaf blight412.jpg,1080,1080,282084,119.43213587277094,825.99365234375,1
GVLiD\leaf blight\leaf blight413.jpg,1080,1080,267278,106.57814769804526,528.2189331054688,1
GVLiD\leaf blight\leaf blight414.jpg,1080,1080,267278,106.57814769804526,528.2189331054688,1
GVLiD\leaf blight\leaf blight415.jpg,1080,1080,372486,101.728169949417,1096.4007568359375,1
GVLiD\leaf blight\leaf blight416.jpg,1080,1080,372486,101.728169949417,1096.4007568359375,1
GVLiD\leaf blight\leaf blight417.jpg,1080,1080,347786,104.73545988425927,854.2772216796875,1
GVLiD\leaf blight\leaf blight418.jpg,1080,1080,347786,104.73545988425927,854.2772216796875,1
GVLiD\leaf blight\leaf blight419.jpg,1080,1080,347786,104.73545988425927,854.2772216796875,1
GVLiD\leaf blight\leaf blight420.jpg,1080,1080,347786,104.73545988425927,854.2772216796875,1
GVLiD\leaf blight\leaf blight421.jpg,1080,1080,266245,118.15857437499997,683.072509765625,1
GVLiD\leaf blight\leaf blight422.jpg,1080,1080,266245,118.15857437499997,683.072509765625,1
GVLiD\leaf blight\leaf blight423.jpg,1080,1080,248885,111.01439203875168,308.1299743652344,1
GVLiD\leaf blight\leaf blight424.jpg,1080,1080,248885,111.01439203875168,308.1299743652344,1
GVLiD\leaf blight\leaf blight425.jpg,1080,1080,254201,115.2353646673525,250.88540649414062,1
GVLiD\leaf blight\leaf blight426.jpg,1080,1080,254201,115.2353646673525,250.88540649414062,1
GVLiD\leaf blight\leaf blight427.jpg,1080,1080,219733,115.48260625085726,294.0279235839844,1
GVLiD\leaf blight\leaf blight428.jpg,1080,1080,219733,115.48260625085726,294.0279235839844,1
GVLiD\leaf blight\leaf blight429.jpg,1080,1080,247881,108.592438289609,447.36199951171875,1
GVLiD\leaf blight\leaf blight430.jpg,1080,1080,247881,108.592438289609,447.36199951171875,1
GVLiD\leaf blight\leaf blight431.jpg,1080,1080,216847,114.5791885322359,282.6036071777344,1
GVLiD\leaf blight\leaf blight432.jpg,1080,1080,216847,114.5791885322359,282.6036071777344,1
GVLiD\leaf blight\leaf blight433.jpg,1080,1080,252963,112.07734935013713,398.9911804199219,1
GVLiD\leaf blight\leaf blight434.jpg,1080,1080,252963,112.07734935013713,398.9911804199219,1
GVLiD\leaf blight\leaf blight435.jpg,1080,1080,255202,109.4333162131344,573.1203002929688,1
